"oid","prno","hospitalname","address","city","state","zip","countryname","phone","hospitaltype","hospitalowner","emergencyservice","condition","mc","measurename","score","sample","stateavg"
4502,"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","AZ","85012","MARICOPA","6022226444","Acute Care - VA Medical Center","Government Federal","No","Heart Attack","AMI-2","Heart Attack Patients Given Aspirin at Discharge","100%","54 patients","AZ_AMI-2"
4503,"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","AZ","85012","MARICOPA","6022226444","Acute Care - VA Medical Center","Government Federal","No","Heart Attack","AMI-3","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","93%","15 patients","AZ_AMI-3"
4504,"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","AZ","85012","MARICOPA","6022226444","Acute Care - VA Medical Center","Government Federal","No","Heart Attack","AMI-4","Heart Attack Patients Given Smoking Cessation Advice/Counseling","100%","11 patients","AZ_AMI-4"
4505,"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","AZ","85012","MARICOPA","6022226444","Acute Care - VA Medical Center","Government Federal","No","Heart Attack","AMI-5","Heart Attack Patients Given Beta Blocker at Discharge","96%","53 patients","AZ_AMI-5"
4506,"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","AZ","85012","MARICOPA","6022226444","Acute Care - VA Medical Center","Government Federal","No","Heart Attack","AMI-7A","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","","","AZ_AMI-7A"
4507,"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","AZ","85012","MARICOPA","6022226444","Acute Care - VA Medical Center","Government Federal","No","Heart Attack","AMI-8A","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","","","AZ_AMI-8A"
4508,"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","AZ","85012","MARICOPA","6022226444","Acute Care - VA Medical Center","Government Federal","No","Heart Failure","HF-1","Heart Failure Patients Given Discharge Instructions","","","AZ_HF-1"
4509,"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","AZ","85012","MARICOPA","6022226444","Acute Care - VA Medical Center","Government Federal","No","Heart Failure","HF-2","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","100%","211 patients","AZ_HF-2"
4510,"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","AZ","85012","MARICOPA","6022226444","Acute Care - VA Medical Center","Government Federal","No","Heart Failure","HF-3","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","98%","90 patients","AZ_HF-3"
4511,"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","AZ","85012","MARICOPA","6022226444","Acute Care - VA Medical Center","Government Federal","No","Heart Failure","HF-4","Heart Failure Patients Given Smoking Cessation Advice/Counseling","86%","22 patients","AZ_HF-4"
4512,"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","AZ","85012","MARICOPA","6022226444","Acute Care - VA Medical Center","Government Federal","No","Pneumonia","PN-2","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","99%","135 patients","AZ_PN-2"
4513,"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","AZ","85012","MARICOPA","6022226444","Acute Care - VA Medical Center","Government Federal","No","Pneumonia","PN-3B","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","99%","110 patients","AZ_PN-3B"
4514,"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","AZ","85012","MARICOPA","6022226444","Acute Care - VA Medical Center","Government Federal","No","Pneumonia","PN-4","Pneumonia Patients Given Smoking Cessation Advice/Counseling","98%","53 patients","AZ_PN-4"
4515,"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","AZ","85012","MARICOPA","6022226444","Acute Care - VA Medical Center","Government Federal","No","Pneumonia","PN-5C","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","91%","91 patients","AZ_PN-5C"
4516,"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","AZ","85012","MARICOPA","6022226444","Acute Care - VA Medical Center","Government Federal","No","Pneumonia","PN-6","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","99%","72 patients","AZ_PN-6"
4517,"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","AZ","85012","MARICOPA","6022226444","Acute Care - VA Medical Center","Government Federal","No","Pneumonia","PN-7","Pneumonia Patients Assessed and Given Influenza Vaccination","95%","121 patients","AZ_PN-7"
4518,"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","AZ","85012","MARICOPA","6022226444","Acute Care - VA Medical Center","Government Federal","No","Surgical Infection Prevention","SCIP-CARD-2","surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery","97%","90 patients","AZ_SCIP-CARD-2"
4519,"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","AZ","85012","MARICOPA","6022226444","Acute Care - VA Medical Center","Government Federal","No","Surgical Infection Prevention","SCIP-INF-1","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","94%","174 patients","AZ_SCIP-INF-1"
4520,"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","AZ","85012","MARICOPA","6022226444","Acute Care - VA Medical Center","Government Federal","No","Surgical Infection Prevention","SCIP-INF-2","surgery patients who were given the  right kind  of antibiotic to help prevent infection","99%","171 patients","AZ_SCIP-INF-2"
4521,"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","AZ","85012","MARICOPA","6022226444","Acute Care - VA Medical Center","Government Federal","No","Surgical Infection Prevention","SCIP-INF-3","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","96%","165 patients","AZ_SCIP-INF-3"
4522,"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","AZ","85012","MARICOPA","6022226444","Acute Care - VA Medical Center","Government Federal","No","Surgical Infection Prevention","SCIP-INF-4","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","","","AZ_SCIP-INF-4"
4523,"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","AZ","85012","MARICOPA","6022226444","Acute Care - VA Medical Center","Government Federal","No","Surgical Infection Prevention","SCIP-INF-6","surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor)","100%","269 patients","AZ_SCIP-INF-6"
4524,"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","AZ","85012","MARICOPA","6022226444","Acute Care - VA Medical Center","Government Federal","No","Surgical Infection Prevention","SCIP-VTE-1","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","93%","165 patients","AZ_SCIP-VTE-1"
4525,"03012F","PHOENIX VA MEDICAL CENTER","650 E. INDIAN SCHOOL ROAD","PHOENIX","AZ","85012","MARICOPA","6022226444","Acute Care - VA Medical Center","Government Federal","No","Surgical Infection Prevention","SCIP-VTE-2","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","96%","160 patients","AZ_SCIP-VTE-2"
4526,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Heart Attack","AMI-1","Heart Attack Patients Given Aspirin at Arrival","100%","63 patients","AZ_AMI-1"
4527,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Heart Attack","AMI-2","Heart Attack Patients Given Aspirin at Discharge","100%","59 patients","AZ_AMI-2"
4528,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Heart Attack","AMI-3","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","90%","10 patients","AZ_AMI-3"
4529,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Heart Attack","AMI-4","Heart Attack Patients Given Smoking Cessation Advice/Counseling","100%","15 patients","AZ_AMI-4"
4530,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Heart Attack","AMI-5","Heart Attack Patients Given Beta Blocker at Discharge","98%","49 patients","AZ_AMI-5"
4531,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Heart Attack","AMI-7A","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","","","AZ_AMI-7A"
4532,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Heart Attack","AMI-8A","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","43%","7 patients","AZ_AMI-8A"
4533,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Heart Failure","HF-1","Heart Failure Patients Given Discharge Instructions","99%","205 patients","AZ_HF-1"
4534,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Heart Failure","HF-2","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","100%","216 patients","AZ_HF-2"
4535,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Heart Failure","HF-3","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","98%","88 patients","AZ_HF-3"
4536,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Heart Failure","HF-4","Heart Failure Patients Given Smoking Cessation Advice/Counseling","100%","42 patients","AZ_HF-4"
4537,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Pneumonia","PN-2","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","100%","150 patients","AZ_PN-2"
4538,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Pneumonia","PN-3B","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","99%","183 patients","AZ_PN-3B"
4539,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Pneumonia","PN-4","Pneumonia Patients Given Smoking Cessation Advice/Counseling","95%","44 patients","AZ_PN-4"
4540,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Pneumonia","PN-5C","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","93%","166 patients","AZ_PN-5C"
4541,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Pneumonia","PN-6","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","96%","80 patients","AZ_PN-6"
4542,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Pneumonia","PN-7","Pneumonia Patients Assessed and Given Influenza Vaccination","95%","105 patients","AZ_PN-7"
4543,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Surgical Infection Prevention","SCIP-CARD-2","surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery","100%","279 patients","AZ_SCIP-CARD-2"
4544,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Surgical Infection Prevention","SCIP-INF-1","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","96%","415 patients","AZ_SCIP-INF-1"
4545,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Surgical Infection Prevention","SCIP-INF-2","surgery patients who were given the  right kind  of antibiotic to help prevent infection","99%","414 patients","AZ_SCIP-INF-2"
4546,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Surgical Infection Prevention","SCIP-INF-3","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","96%","402 patients","AZ_SCIP-INF-3"
4547,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Surgical Infection Prevention","SCIP-INF-4","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","95%","134 patients","AZ_SCIP-INF-4"
4548,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Surgical Infection Prevention","SCIP-INF-6","surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor)","100%","535 patients","AZ_SCIP-INF-6"
4549,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Surgical Infection Prevention","SCIP-VTE-1","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","98%","259 patients","AZ_SCIP-VTE-1"
4550,"03013F","VA S. ARIZONA HEALTHCARE SYSTEM","3601 SOUTH SIXTH AVENUE","TUCSON","AZ","85723","PIMA","5206291821","Acute Care - VA Medical Center","Government Federal","No","Surgical Infection Prevention","SCIP-VTE-2","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","97%","259 patients","AZ_SCIP-VTE-2"
4551,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Heart Attack","AMI-1","Heart Attack Patients Given Aspirin at Arrival","100%","4 patients","AZ_AMI-1"
4552,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Heart Attack","AMI-2","Heart Attack Patients Given Aspirin at Discharge","100%","1 patients","AZ_AMI-2"
4553,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Heart Attack","AMI-3","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","","","AZ_AMI-3"
4554,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Heart Attack","AMI-4","Heart Attack Patients Given Smoking Cessation Advice/Counseling","","","AZ_AMI-4"
4555,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Heart Attack","AMI-5","Heart Attack Patients Given Beta Blocker at Discharge","","","AZ_AMI-5"
4556,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Heart Attack","AMI-7A","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","","","AZ_AMI-7A"
4557,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Heart Attack","AMI-8A","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","","","AZ_AMI-8A"
4558,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Heart Failure","HF-1","Heart Failure Patients Given Discharge Instructions","100%","36 patients","AZ_HF-1"
4559,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Heart Failure","HF-2","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","88%","34 patients","AZ_HF-2"
4560,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Heart Failure","HF-3","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","86%","7 patients","AZ_HF-3"
4561,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Heart Failure","HF-4","Heart Failure Patients Given Smoking Cessation Advice/Counseling","100%","6 patients","AZ_HF-4"
4562,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Pneumonia","PN-2","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","98%","58 patients","AZ_PN-2"
4563,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Pneumonia","PN-3B","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","100%","26 patients","AZ_PN-3B"
4564,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Pneumonia","PN-4","Pneumonia Patients Given Smoking Cessation Advice/Counseling","100%","11 patients","AZ_PN-4"
4565,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Pneumonia","PN-5C","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","100%","51 patients","AZ_PN-5C"
4566,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Pneumonia","PN-6","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","100%","31 patients","AZ_PN-6"
4567,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Pneumonia","PN-7","Pneumonia Patients Assessed and Given Influenza Vaccination","87%","45 patients","AZ_PN-7"
4568,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Surgical Infection Prevention","SCIP-CARD-2","surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery","","","AZ_SCIP-CARD-2"
4569,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Surgical Infection Prevention","SCIP-INF-1","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","","","AZ_SCIP-INF-1"
4570,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Surgical Infection Prevention","SCIP-INF-2","surgery patients who were given the  right kind  of antibiotic to help prevent infection","","","AZ_SCIP-INF-2"
4571,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Surgical Infection Prevention","SCIP-INF-3","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","","","AZ_SCIP-INF-3"
4572,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Surgical Infection Prevention","SCIP-INF-4","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","","","AZ_SCIP-INF-4"
4573,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Surgical Infection Prevention","SCIP-INF-6","surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor)","","","AZ_SCIP-INF-6"
4574,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Surgical Infection Prevention","SCIP-VTE-1","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","","","AZ_SCIP-VTE-1"
4575,"03033F","VA NORTHERN ARIZONA HEALTHCARE SYSTEM","500 HIGHWAY 89 NORTH","PRESCOTT","AZ","86313","YAVAPAI","9284454860","Acute Care - VA Medical Center","Government Federal","No","Surgical Infection Prevention","SCIP-VTE-2","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","","","AZ_SCIP-VTE-2"
4576,"31300","WICKENBURG COMMUNITY HOSPITAL","520 ROSE LANE","WICKENBURG","AZ","85390","MARICOPA","9286845421","Critical Access Hospitals","Voluntary non-profit - Private","No","Heart Attack","AMI-1","Heart Attack Patients Given Aspirin at Arrival","100%","2 patients","AZ_AMI-1"
4577,"31300","WICKENBURG COMMUNITY HOSPITAL","520 ROSE LANE","WICKENBURG","AZ","85390","MARICOPA","9286845421","Critical Access Hospitals","Voluntary non-profit - Private","No","Heart Attack","AMI-2","Heart Attack Patients Given Aspirin at Discharge","","0 patients","AZ_AMI-2"
4578,"31300","WICKENBURG COMMUNITY HOSPITAL","520 ROSE LANE","WICKENBURG","AZ","85390","MARICOPA","9286845421","Critical Access Hospitals","Voluntary non-profit - Private","No","Heart Attack","AMI-3","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","","0 patients","AZ_AMI-3"
4579,"31300","WICKENBURG COMMUNITY HOSPITAL","520 ROSE LANE","WICKENBURG","AZ","85390","MARICOPA","9286845421","Critical Access Hospitals","Voluntary non-profit - Private","No","Heart Attack","AMI-4","Heart Attack Patients Given Smoking Cessation Advice/Counseling","","0 patients","AZ_AMI-4"
4580,"31300","WICKENBURG COMMUNITY HOSPITAL","520 ROSE LANE","WICKENBURG","AZ","85390","MARICOPA","9286845421","Critical Access Hospitals","Voluntary non-profit - Private","No","Heart Attack","AMI-5","Heart Attack Patients Given Beta Blocker at Discharge","","0 patients","AZ_AMI-5"
4581,"31300","WICKENBURG COMMUNITY HOSPITAL","520 ROSE LANE","WICKENBURG","AZ","85390","MARICOPA","9286845421","Critical Access Hospitals","Voluntary non-profit - Private","No","Heart Attack","AMI-7A","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","","0 patients","AZ_AMI-7A"
4582,"31300","WICKENBURG COMMUNITY HOSPITAL","520 ROSE LANE","WICKENBURG","AZ","85390","MARICOPA","9286845421","Critical Access Hospitals","Voluntary non-profit - Private","No","Heart Attack","AMI-8A","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","","","AZ_AMI-8A"
4583,"31300","WICKENBURG COMMUNITY HOSPITAL","520 ROSE LANE","WICKENBURG","AZ","85390","MARICOPA","9286845421","Critical Access Hospitals","Voluntary non-profit - Private","No","Heart Failure","HF-1","Heart Failure Patients Given Discharge Instructions","0%","17 patients","AZ_HF-1"
4584,"31300","WICKENBURG COMMUNITY HOSPITAL","520 ROSE LANE","WICKENBURG","AZ","85390","MARICOPA","9286845421","Critical Access Hospitals","Voluntary non-profit - Private","No","Heart Failure","HF-2","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","29%","17 patients","AZ_HF-2"
