prno,hospitalname,address,city,state,zip,countryname,phone,hospitaltype,hospitalowner,emergencyservice,condition,mc,measurename,score,sample,stateavg
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,CHEROKEE,569275531,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),93%,44 patients,AL_PN-6
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,CHEROKEE,256927531,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,81%,31 patients,AL_PN-7
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,CHEROKEE,256275531,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54 who were kept on the beta blockers during the period just before and after their surgery,NULL,NULL,AL_SCIP-CARD-2
20017,CHEROKEE MEDICAL CENTER,1720 UNIVERSITY BLVD,CENTRE,AL,35960,CHEROKEE,2569275531,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,0%,2 patients,AL_SCIP-INF-1
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,CHEROKEE,2569725531,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,2 patients,AL_SCIP-INF-2
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,CHEROKEE,2562975531,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0%,1 patients,AL_SCIP-INF-3
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,CHEROKEE,2659275531,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,NULL,0 patients,AL_SCIP-INF-4
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,CHEROKEE,2g569275531,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54 who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),100%,6 patients,AL_SCIP-INF-6
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,CHEROKEE,2569275351,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,5 patients,AL_SCIP-VTE-1
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,CHEROKEE,2569257531,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,5 patients,AL_SCIP-VTE-2
20018,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,100%,134 patients,AL_AMI-1
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,100%,282 patients,AL_AMI-2
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,53 patients,AL_AMI-3
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,119 patients,AL_AMI-4
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,100%,254 patients,AL_AMI-5
10023,BAPTIST MEDICAL CENTER SOUTH,1720 UNIVERSITY BLVD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,NULL,0 patients,AL_AMI-7A
10023,BAPTIST MEDICAL CENTER SOUTH,1720 UNIVERSITY BLVD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,96%,27 patients,AL_AMI-8A
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,100%,257 patients,AL_HF-1
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,100%,292 patients,AL_HF-2
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,98 patients,AL_HF-3
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,77 patients,AL_HF-4
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,94%,99 patients,AL_PN-2
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,334288210,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,96%,103 patients,AL_PN-3B
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,33n42882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,94%,80 patients,AL_PN-4
10023,BAPTIST MEDICAL CENTER SOUTH,1720 UNIVERSITY BLVD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,95%,101 patients,AL_PN-5C
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,44124,MONTGOMERY,33428a82100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),90%,71 patients,AL_PN-6
10023,BAPTIST MEDICAL CENTER SOUTH,1720 UNIVERSITY BLVD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,92%,87 patients,AL_PN-7
10023,BAPTIST MEDICAL CENTER SOUTH,1720 UNIVERSITY BLVD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54 who were kept on the beta blockers during the period just before and after their surgery,97%,89 patients,AL_SCIP-CARD-2
20017,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,97%,412 patients,AL_SCIP-INF-1
10023,BAPTIST MEDICAL CENTER SOUTH,1720 UNIVERSITY BLVD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,97%,423 patients,AL_SCIP-INF-2
10023,BAPTIST MEDICAL CENTER SOUTH,1720 UNIVERSITY BLVD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,392 patients,AL_SCIP-INF-3
10023,BAPTIST MEDICAL CENTER SOUTH,1720 UNIVERSITY BLVD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,95%,125 patients,AL_SCIP-INF-4
10023,BAPTIST MEDICAL CENTER SOUTH,1720 UNIVERSITY BLVD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54 who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),100%,575 patients,AL_SCIP-INF-6
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,98%,179 patients,AL_SCIP-VTE-1
10023,BAPTIST MEDICAL CENTER SOUTH,1720 UNIVERSITY BLVD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,94%,179 patients,AL_SCIP-VTE-2
20018,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,95%,111 patients,AL_AMI-1
10024,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,92%,165 patients,AL_AMI-2
10024,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),79%,24 patients,AL_AMI-3
10024,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,97%,65 patients,AL_AMI-4
10024,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,95%,173 patients,AL_AMI-5
10024,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,NULL,0 patients,AL_AMI-7A
10024,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,40%,15 patients,AL_AMI-8A
10024,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,45%,430 patients,AL_HF-1
10024,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,90%,518 patients,AL_HF-2
10024,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),85%,146 patients,AL_HF-3
10024,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,99%,93 patients,AL_HF-4
10024,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,85%,243 patients,AL_PN-2
10024,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,95%,230 patients,AL_PN-3B
10024,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,91%,74 patients,AL_PN-4
10024,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,30400,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,88%,233 patients,AL_PN-5C
10024,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),82%,97 patients,AL_PN-6
10024,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,82%,184 patients,AL_PN-7
10024,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54 who were kept on the beta blockers during the period just before and after their surgery,67%,180 patients,AL_SCIP-CARD-2
20017,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,78%,844 patients,AL_SCIP-INF-1
10024,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,827 patients,AL_SCIP-INF-2
10024,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),83%,817 patients,AL_SCIP-INF-3
10024,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,72%,270 patients,AL_SCIP-INF-4
10024,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54 who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),97%,1062 patients,AL_SCIP-INF-6
10024,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,92%,263 patients,AL_SCIP-VTE-1
10024,JACKSON HOSPITAL & CLINIC INC,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,87%,259 patients,AL_SCIP-VTE-2
20018,G H LANIER MEMORIAL HOSPITAL,1720 UNIVERSITY BLVD,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,92%,24 patients,AL_AMI-1
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,337561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,90%,10 patients,AL_AMI-2
10025,G H LANIER MEMORIAL HOSPITAL,1720 UNIVERSITY BLVD,VALLEY,AL,50917,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,1 patients,AL_AMI-3
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,50%,4 patients,AL_AMI-4
10025,G H LANIER MEMORIAL HOSPITAL,1720 UNIVERSITY BLVD,VALLEY,AL,32448,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,92%,13 patients,AL_AMI-5
10025,G H LANIER MEMORIAL HOSPITAL,1720 UNIVERSITY BLVD,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0%,2 patients,AL_AMI-7A
10025,G H LANIER MEMORIAL HOSPITAL,1720 UNIVERSITY BLVD,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,NULL,0 patients,AL_AMI-8A
10025,G H LANIER MEMORIAL HOSPITAL,1720 UNIVERSITY BLVD,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,54%,137 patients,AL_HF-1
10025,G H LANIER MEMORIAL HOSPITAL,1720 UNIVERSITY BLVD,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,99%,164 patients,AL_HF-2
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),96%,75 patients,AL_HF-3
10025,G H LANIER MEMORIAL HOSPITAL,1720 UNIVERSITY BLVD,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,97%,38 patients,AL_HF-4
10025,G H LANIER MEMORIAL HOSPITAL,1720 UNIVERSITY BLVD,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,80%,55 patients,AL_PN-2
10025,G H LANIER MEMORIAL HOSPITAL,1720 UNIVERSITY BLVD,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,95%,43 patients,AL_PN-3B
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,91%,34 patients,AL_PN-4
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,82%,50 patients,AL_PN-5C
10025,G H LANIER MEMORIAL HOSPITAL,1720 UNIVERSITY BLVD,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),85%,52 patients,AL_PN-6
10025,G H LANIER MEMORIAL HOSPITAL,1720 UNIVERSITY BLVD,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,75%,60 patients,AL_PN-7
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54 who were kept on the beta blockers during the period just before and after their surgery,32%,19 patients,AL_SCIP-CARD-2
20017,G H LANIER MEMORIAL HOSPITAL,1720 UNIVERSITY BLVD,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,117 patients,AL_SCIP-INF-1
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,334756100,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,118 patients,AL_SCIP-INF-2
10025,G H LANIER MEMORIAL HOSPITAL,1720 UNIVERSITY BLVD,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),79%,116 patients,AL_SCIP-INF-3
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,334756400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,NULL,0 patients,AL_SCIP-INF-4
10025,G H LANIER MEMORIAL HOSPITAL,1720 UNIVERSITY BLVD,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54 who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),96%,172 patients,AL_SCIP-INF-6
10025,G H LANIER MEMORIAL HOSPITAL,1720 UNIVERSITY BLVD,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,88%,85 patients,AL_SCIP-VTE-1
