"oid","prno","ismismatched_prno","zip","ismismatched_zip","phone","ismismatched_phone"
"280","10016","false","35007","false","205t6208100","true"
"284","10016","false","35007","false","2056208q100","true"
"287","10016","false","35007","false","2056208100***","true"
"292","10016","false","35007","false","205608100","true"
"301","10018","false","35233","false","20f53258100","true"
"305","10018","false","35233","false","205325800","true"
"308","10018","false","35233","false","2053b258100","true"
"320","10038","false","36201","false","562358900","true"
"325","10038","false","36201","false","256235890","true"
"339","10055","false","36305","false","3347935v000","true"
"341","10055","false","36305","false","334793500i0","true"
"344","10055","false","36305","false","3s347935000","true"
"360","10086","false","35233","false","2054877736***","true"
"365","10086","false","35594","false","205487q7736","true"
"366","10086","false","35233","false","205487736","true"
"367","10086","false","35594","false","20548777b36","true"
"370","10086","false","35594","false","2054877g736","true"
"371","10086","false","35594","false","k2054877736","true"
"372","10086","false","35660","false","0254877736","true"
"374","10086","false","35594","false","205487773x6","true"
"375","10086","false","35594","false","205487736","true"
"377","10086","false","35233","false","205877736","true"
"378","10086","false","35594","false","205487736","true"
"379","10086","false","35660","false","205477736","true"
"385","10087","false","36617","false","251477110","true"
"389","10087","false","36617","false","254717110","true"
"392","10087","false","36617","false","251717110","true"
"393","10108","false","35233","false","33436142p67","true"
"394","10108","false","35233","false","334614267","true"
"403","10108","false","36067","false","334361467","true"
"410","10108","false","36067","false","334614267","true"
"419","10164","false","35233","false","2562495b000","true"
"426","10164","false","35233","false","262495000","true"
"430","10164","false","35233","false","25624t95000","true"
"431","10164","false","35233","false","256249500","true"
"454","10019","false","35233","false","563864556","true"
"455","10019","false","35233","false","2563864556***","true"
"456","10019","false","35660","false","2563i864556","true"
"459","10019","false","35660","false","25638645d56","true"
"460","10019","false","35660","false","2563864556***","true"
"461","10019","false","35660","false","2563864e556","true"
"463","10019","false","35233","false","256384556","true"
"465","10019","false","35660","false","263864556","true"
"466","10019","false","35660","false","2563864y556","true"
"475","10021","false","35233","false","334772601","true"
"477","10021","false","36360","false","334742601","true"
"483","10021","false","36360","false","3347g742601","true"
"484","10021","false","36360","false","334742601","true"
"486","10021","false","36360","false","347742601","true"
"488","10021","false","36360","false","334774260s1","true"
"490","10021","false","36360","false","334774261","true"
"491","10021","false","36360","false","347742601","true"
"494","10022","false","35960","false","256975531","true"
"498","10022","false","35960","false","j2569275531","true"
"503","10022","false","35960","false","256975531","true"
"506","10022","false","35960","false","259275531","true"
"508","10022","false","35960","false","256p9275531","true"
"509","10022","false","35960","false","256927531","true"
"515","10022","false","35960","false","256927531","true"
"516","10022","false","35960","false","256925531","true"
"521","10023","false","36116","false","3342882100***","true"
"529","10023","false","36116","false","m3342882100","true"
"530","10023","false","36116","false","33a42882100","true"
"533","10023","false","36116","false","f3342882100","true"
"534","10023","false","36116","false","33w42882100","true"
"535","10023","false","36116","false","3j342882100","true"
"536","10023","false","36116","false","33428f82100","true"
"538","10023","false","36116","false","342882100","true"
"543","10024","false","36106","false","334938000","true"
"545","10024","false","36106","false","3342938000***","true"
"555","10024","false","36106","false","334l2938000","true"
"559","10024","false","36106","false","334238000","true"
"573","10025","false","36854","false","334756140v0","true"
"576","10025","false","36854","false","33z47561400","true"
"579","10025","false","36854","false","33475z61400","true"
"580","10025","false","35233","false","334756140p0","true"
"581","10025","false","36854","false","347561400","true"
"582","10025","false","36854","false","334756140","true"
"586","10025","false","35233","false","3347561400***","true"
"588","10025","false","36854","false","3347561400***","true"
"590","10025","false","36854","false","3347561400***","true"
"591","10025","false","36854","false","33475y61400","true"
"597","10027","false","36323","false","33i48972257","true"
"600","10027","false","36323","false","33t48972257","true"
"601","10027","false","36323","false","x3348972257","true"
"602","10027","false","36323","false","348972257","true"
"604","10027","false","36323","false","33p48972257","true"
"606","10027","false","36323","false","b3348972257","true"
"608","10027","false","36323","false","334897227","true"
"613","10027","false","36323","false","334d8972257","true"
"614","10027","false","36323","false","334q8972257","true"
"620","10029","false","36801","false","334749341x1","true"
"621","10029","false","36801","false","334793411","true"
"623","10029","false","36801","false","3347493411***","true"
"629","10029","false","36801","false","3347493411***","true"
"632","10029","false","36801","false","334749e3411","true"
"633","10029","false","36801","false","3347493u411","true"
"635","10029","false","36801","false","334749y3411","true"
"637","10029","false","36801","false","334749311","true"
"638","10029","false","36801","false","t3347493411","true"
"641","10029","false","36801","false","3347493411***","true"
"647","10032","false","36278","false","2a563572111","true"
"648","10032","false","36278","false","d2563572111","true"
"652","10032","false","36278","false","25635721w11","true"
"654","10032","false","36278","false","256357211","true"
"656","10032","false","36278","false","263572111","true"
"660","10032","false","36278","false","2563572t111","true"
"661","10032","false","36278","false","2563572k111","true"
"664","10032","false","36278","false","256357211","true"
"665","10032","false","36278","false","2563572y111","true"
"666","10032","false","36278","false","256b3572111","true"
"695","10034","false","36078","false","334283651","true"
"707","10034","false","36078","false","3342836541***","true"
"708","10034","false","36078","false","o3342836541","true"
"711","10034","false","36078","false","3l342836541","true"
"716","10034","false","36078","false","3342836f541","true"
"718","10035","false","35058","false","2567372000***","true"
"721","10035","false","35058","false","2567372000***","true"
"725","10035","false","35058","false","2567a372000","true"
"726","10035","false","35058","false","256737j2000","true"
"728","10035","false","35058","false","2567372k000","true"
"734","10035","false","35058","false","567372000","true"
"737","10035","false","35058","false","256737z2000","true"
"747","10036","false","36420","false","n3342228466","true"
"751","10036","false","36420","false","334222846","true"
"755","10036","false","36420","false","334228466","true"
"758","10036","false","36420","false","3342228466***","true"
"759","10036","false","36420","false","334228466","true"
"762","10036","false","36420","false","33422s28466","true"
"764","10036","false","36420","false","334228466","true"
"766","10036","false","36420","false","33q42228466","true"
"767","10038","false","36201","false","256235800","true"
"769","10038","false","36201","false","256235890j0","true"
"770","10038","false","36201","false","256235900","true"
"773","10038","false","36201","false","256235890","true"
"788","10039","false","35801","false","256265000","true"
"790","10039","false","35801","false","252651000","true"
"793","10039","false","35801","false","25626p51000","true"
"796","10039","false","35801","false","2f562651000","true"
"797","10039","false","35801","false","256265100","true"
"798","10039","false","35801","false","2562651o000","true"
"799","10039","false","35801","false","25626510o00","true"
"805","10040","false","35903","false","25649q44000","true"
"808","10040","false","35903","false","254944000","true"
"811","10040","false","35903","false","25649o44000","true"
"817","10040","false","35903","false","256494y4000","true"
"818","10040","false","35903","false","2564944000***","true"
"823","10040","false","35903","false","2564944000***","true"
"831","10043","false","35045","false","20575f52500","true"
"837","10043","false","35045","false","205755250m0","true"
"838","10043","false","35045","false","205752500","true"
"840","10043","false","35045","false","205755500","true"
"841","10043","false","35045","false","207552500","true"
"843","10043","false","35045","false","2057552v500","true"
"845","10043","false","35045","false","207552500","true"
"848","10043","false","35045","false","0257552500","true"
"850","10043","false","35045","false","205755200","true"
"852","10043","false","35045","false","205755250y0","true"
"860","10044","false","35570","false","205921620e0","true"
"861","10044","false","35570","false","o2059216200","true"
"862","10044","false","35570","false","205921620m0","true"
"864","10044","false","35570","false","0259216200","true"
"866","10044","false","35570","false","209216200","true"
"870","10044","false","35570","false","059216200","true"
"874","10044","false","35570","false","205l9216200","true"
"875","10044","false","35570","false","059216200","true"
"877","10044","false","35570","false","205216200","true"
"883","10045","false","35555","false","059325966","true"
"884","10045","false","35555","false","2059325966***","true"
"886","10045","false","35555","false","2059325966***","true"
"889","10045","false","35555","false","205932966","true"
"890","10045","false","35555","false","2059325966***","true"
"894","10045","false","35555","false","y2059325966","true"
"895","10045","false","35555","false","2059325966***","true"
"901","10045","false","35555","false","205925966","true"
"902","10045","false","35555","false","0259325966","true"
"906","10046","false","35901","false","256543520","true"
"908","10046","false","35901","false","2565435200***","true"
"909","10046","false","35901","false","2c565435200","true"
"910","10046","false","35901","false","25654352j00","true"
"911","10046","false","35901","false","256545200","true"
"913","10046","false","35901","false","256543520y0","true"
"918","10046","false","35901","false","256543c5200","true"
"923","10046","false","35901","false","256535200","true"
"936","10047","false","36033","false","33t43762205","true"
"941","10047","false","36033","false","33h43762205","true"
"944","10047","false","36033","false","334376205","true"
"950","10047","false","36033","false","334376l2205","true"
"951","10047","false","36033","false","343762205","true"
"952","10047","false","36033","false","334372205","true"
"955","10047","false","36033","false","334376225","true"
"962","10049","false","36330","false","334p3470584","true"
"963","10049","false","36330","false","334347084","true"
"965","10049","false","36330","false","3343470e584","true"
"969","10049","false","36330","false","3343470584***","true"
"972","10049","false","36330","false","343470584","true"
"973","10049","false","36330","false","334347o0584","true"
"975","10049","false","36330","false","334347054","true"
"977","10049","false","36330","false","334347058v4","true"
"978","10049","false","36330","false","334347084","true"
"980","10049","false","36330","false","334347084","true"
"999","10050","false","35121","false","205273000","true"
"1002","10050","false","35121","false","2052q743000","true"
"1010","10051","false","35462","false","20a53723388","true"
"1011","10051","false","35462","false","205323388","true"
"1017","10051","false","35462","false","2r053723388","true"
"1021","10051","false","35462","false","053723388","true"
"1022","10051","false","35462","false","20o53723388","true"
"1023","10051","false","35462","false","20537q23388","true"
"1026","10051","false","35462","false","205372388","true"
"1028","10051","false","35462","false","053723388","true"
"1040","10052","false","36853","false","f2568257821","true"
"1041","10052","false","36853","false","256825721","true"
"1042","10052","false","36853","false","258257821","true"
"1049","10052","false","36853","false","568257821","true"
"1054","10052","false","36853","false","256825821","true"
"1055","10052","false","36853","false","d2568257821","true"
"1058","10054","false","35601","false","2563502f211","true"
"1067","10054","false","35601","false","563502211","true"
"1068","10054","false","35601","false","2563i502211","true"
"1069","10054","false","35601","false","25n63502211","true"
"1072","10054","false","35601","false","563502211","true"
"1073","10054","false","35601","false","2563502r211","true"
"1077","10054","false","35601","false","25635v02211","true"
"1084","10055","false","36305","false","3347f935000","true"
"1085","10055","false","36305","false","3t347935000","true"
"1086","10055","false","36305","false","334793x5000","true"
"1088","10055","false","36305","false","334793500t0","true"
"1095","10056","false","35205","false","205939c7000","true"
"1097","10056","false","35205","false","2h059397000","true"
"1101","10056","false","35205","false","205939700","true"
"1102","10056","false","35205","false","205937000","true"
"1105","10056","false","35205","false","205939700","true"
"1106","10056","false","35205","false","2059397e000","true"
"1107","10056","false","35205","false","0259397000","true"
"1108","10056","false","35205","false","2059397000***","true"
"1116","10058","false","35042","false","0259264881","true"
"1119","10058","false","35042","false","2059264881***","true"
"1126","10058","false","35042","false","205926u4881","true"
"1133","10058","false","35042","false","205926481","true"
"1146","10059","false","35650","false","2569c742200","true"
"1147","10059","false","35650","false","256942200","true"
"1149","10059","false","35650","false","2g569742200","true"
"1153","10059","false","35650","false","25u69742200","true"
"1154","10059","false","35650","false","2569742200***","true"
"1155","10059","false","35650","false","259742200","true"
"1161","10061","false","35768","false","562594444","true"
"1172","10061","false","35768","false","2n562594444","true"
"1199","10062","false","36340","false","346843655","true"
"1176","10061","false","35768","false","562594444","true"
"1181","10061","false","35768","false","262594444","true"
"1197","10062","false","36340","false","3346q843655","true"
"1208","10062","false","36340","false","346843655","true"
"1224","10065","false","35010","false","2563297t100","true"
"1227","10065","false","35010","false","2p563297100","true"
"1230","10065","false","35010","false","2563297100***","true"
"1232","10065","false","35010","false","256397100","true"
"1236","10066","false","36442","false","334x8583287","true"
"1237","10066","false","36442","false","33485832v87","true"
"1240","10066","false","36442","false","3348w583287","true"
"1241","10066","false","36442","false","348583287","true"
"1244","10066","false","36442","false","p3348583287","true"
"1246","10066","false","36442","false","u3348583287","true"
"1247","10066","false","36442","false","3348583287***","true"
"1248","10066","false","36442","false","3z348583287","true"
"1253","10066","false","36442","false","334858328x7","true"
"1255","10066","false","36442","false","348583287","true"
"1257","10066","false","36442","false","334858n3287","true"
"1264","10069","false","36027","false","334o6887271","true"
"1265","10069","false","36027","false","n3346887271","true"
"1268","10069","false","36027","false","334887271","true"
"1275","10069","false","36027","false","33o46887271","true"
"1276","10069","false","36027","false","334687271","true"
"1278","10069","false","36027","false","334688o7271","true"
"1292","10073","false","36251","false","256354131","true"
"1299","10073","false","36251","false","2563542n131","true"
"1301","10073","false","36251","false","2g563542131","true"
"1306","10073","false","36251","false","e2563542131","true"
"1316","10078","false","36207","false","25t62355121","true"
"1318","10078","false","36207","false","256255121","true"
"1320","10078","false","36207","false","2562355q121","true"
"1329","10078","false","36207","false","25623551d21","true"
"1330","10078","false","36207","false","256s2355121","true"
"1333","10078","false","36207","false","252355121","true"
"1338","10079","false","35611","false","262339292","true"
"1341","10079","false","35611","false","25623392q92","true"
"1346","10079","false","35611","false","256339292","true"
"1347","10079","false","35611","false","256239292","true"
"1348","10079","false","35611","false","256233922","true"
"1350","10079","false","35611","false","256233292","true"
"1352","10079","false","35611","false","v2562339292","true"
"1353","10079","false","35611","false","256233q9292","true"
"1357","10079","false","35611","false","256233292","true"
"1363","10083","false","36535","false","251953400","true"
"1364","10083","false","36535","false","251953400","true"
"1365","10083","false","36535","false","219523400","true"
"1371","10083","false","36535","false","251953400","true"
"1372","10083","false","36535","false","259523400","true"
"1373","10083","false","36535","false","251952300","true"
"1374","10083","false","36535","false","2519s523400","true"
"1400","10085","false","35609","false","253412000","true"
"1401","10085","false","35609","false","256341200b0","true"
"1402","10085","false","35609","false","256341l2000","true"
"1407","10085","false","35609","false","563412000","true"
"1415","10087","false","36617","false","251417110","true"
"1417","10087","false","36617","false","251471710","true"
"1424","10089","false","35502","false","20538k74000","true"
"1425","10089","false","35502","false","2c053874000","true"
"1427","10089","false","35502","false","205t3874000","true"
"1428","10089","false","35502","false","205374000","true"
"1434","10089","false","35502","false","253874000","true"
"1441","10089","false","35502","false","253874000","true"
"1443","10089","false","35502","false","2053874000***","true"
"1454","10090","false","36608","false","2516331j000","true"
"1458","10090","false","36608","false","2516331000***","true"
"1459","10090","false","36608","false","251633100","true"
"1461","10090","false","36608","false","251633100","true"
"1463","10090","false","36608","false","2516331000***","true"
"1465","10090","false","36608","false","25l16331000","true"
"1467","10090","false","36608","false","251631000","true"
"1469","10090","false","36608","false","251a6331000","true"
"1480","10091","false","36451","false","s2512753191","true"
"1481","10091","false","36451","false","252753191","true"
"1492","10091","false","36451","false","251753191","true"
"1496","10092","false","35401","false","2057597g111","true"
"1499","10092","false","35401","false","057597111","true"
"1505","10092","false","35401","false","2057597111***","true"
"1506","10092","false","35401","false","207597111","true"
"1509","10092","false","35401","false","p2057597111","true"
"1512","10092","false","35401","false","205759711","true"
"1516","10092","false","35401","false","2057597111***","true"
"1517","10092","false","35401","false","2057597111***","true"
"1519","10092","false","35401","false","2057597111***","true"
"1523","10095","false","36744","false","3346243024***","true"
"1526","10095","false","36744","false","334624324","true"
"1531","10095","false","36744","false","334624324","true"
"1534","10095","false","36744","false","33462430u24","true"
"1535","10095","false","36744","false","334623024","true"
"1539","10095","false","36744","false","33462d43024","true"
"1541","10095","false","36744","false","3346m243024","true"
"1543","10095","false","36744","false","a3346243024","true"
"1551","10097","false","36092","false","345674311","true"
"1556","10097","false","36092","false","334567431","true"
"1566","10097","false","36092","false","334674311","true"
"1567","10097","false","36092","false","334567g4311","true"
"1575","10099","false","36426","false","251868061","true"
"1577","10099","false","36426","false","25186780o61","true"
"1584","10099","false","36426","false","25186780w61","true"
"1585","10099","false","36426","false","251868061","true"
"1588","10099","false","36426","false","251867806z1","true"
"1590","10099","false","36426","false","251b8678061","true"
"1594","10099","false","36426","false","218678061","true"
"1596","10100","false","36532","false","u2519282375","true"
"1610","10100","false","36532","false","251928375","true"
"1612","10100","false","36532","false","25192823a75","true"
"1628","10101","false","35161","false","256n7614542","true"
"1640","10101","false","35161","false","256761452","true"
"1642","10101","false","35161","false","567614542","true"
"1643","10101","false","35161","false","2567d614542","true"
"1648","10102","false","36726","false","3346824t131","true"
"1649","10102","false","36726","false","33a46824131","true"
"1651","10102","false","36726","false","334824131","true"
"1654","10102","false","36726","false","334624131","true"
"1656","10102","false","36726","false","3346824o131","true"
"1658","10102","false","36726","false","334684131","true"
"1664","10102","false","36726","false","33468j24131","true"
"1666","10102","false","36726","false","334682431","true"
"1668","10102","false","36726","false","334a6824131","true"
"1671","10103","false","35211","false","20n57833800","true"
"1676","10103","false","35211","false","20578b33800","true"
"1678","10103","false","35211","false","205733800","true"
"1687","10103","false","35211","false","205833800","true"
"1689","10103","false","35211","false","205783300","true"
"1691","10103","false","35211","false","057833800","true"
"1694","10103","false","35211","false","20q57833800","true"
"1702","10104","false","35213","false","20m55921000","true"
"1708","10104","false","35213","false","205592100r0","true"
"1710","10104","false","35213","false","205521000","true"
"1714","10104","false","35213","false","2055921r000","true"
"1721","10108","false","36067","false","334s3614267","true"
"1730","10109","false","35447","false","203678111","true"
"1731","10109","false","35447","false","20p53678111","true"
"1736","10109","false","35447","false","2053678111***","true"
"1738","10109","false","35447","false","2v053678111","true"
"1740","10109","false","35447","false","053678111","true"
"1742","10109","false","35447","false","205b3678111","true"
"1743","10109","false","35447","false","203678111","true"
"1744","10109","false","35447","false","253678111","true"
"1745","10109","false","35447","false","205368111","true"
"1746","10109","false","35447","false","205378111","true"
"1747","10109","false","35447","false","20r53678111","true"
"1755","10110","false","36089","false","334782140","true"
"1762","10110","false","36089","false","3347382c140","true"
"1767","10110","false","36089","false","347382140","true"
"1777","10112","false","36732","false","334289000","true"
"1779","10112","false","36732","false","3c342894000","true"
"1782","10112","false","36732","false","334294000","true"
"1786","10112","false","36732","false","3342d894000","true"
"1788","10112","false","36732","false","y3342894000","true"
"1789","10112","false","36732","false","33428v94000","true"
"1792","10112","false","36732","false","334294000","true"
"1795","10112","false","36732","false","342894000","true"
"1796","10112","false","36732","false","342894000","true"
"1797","10112","false","36732","false","3342894000***","true"
"1801","10113","false","36652","false","514354700","true"
"1803","10113","false","36652","false","2514a354700","true"
"1805","10113","false","36652","false","251435470i0","true"
"1807","10113","false","36652","false","25143b54700","true"
"1808","10113","false","36652","false","m2514354700","true"
"1814","10113","false","36652","false","2514354p700","true"
"1816","10113","false","36652","false","251435470r0","true"
"1817","10113","false","36652","false","25g14354700","true"
"1832","10114","false","35021","false","205481700q0","true"
"1833","10114","false","35021","false","205417000","true"
"1834","10114","false","35021","false","205817000","true"
"1836","10114","false","35021","false","0254817000","true"
"1839","10114","false","35021","false","i2054817000","true"
"1842","10114","false","35021","false","20548170q00","true"
"1844","10114","false","35021","false","205481h7000","true"
"1845","10114","false","35021","false","m2054817000","true"
"1854","10118","false","36701","false","33441841s00","true"
"1857","10118","false","36701","false","3q344184100","true"
"1866","10118","false","36701","false","3344184w100","true"
"1867","10118","false","36701","false","3344184100***","true"
"1870","10118","false","36701","false","3344184100***","true"
"1871","10118","false","36701","false","3344184100***","true"
"1880","10120","false","36461","false","2515753111***","true"
"1881","10120","false","36461","false","25k15753111","true"
"1884","10120","false","36461","false","2515m753111","true"
"1888","10120","false","36461","false","251753111","true"
"1891","10120","false","36461","false","2515753111***","true"
"1892","10120","false","36461","false","255753111","true"
"1894","10120","false","36461","false","515753111","true"
"1898","10120","false","36461","false","251575b3111","true"
"1902","10125","false","35565","false","205485711e7","true"
"1905","10125","false","35565","false","205485717","true"
"1911","10125","false","35565","false","205857117","true"
"1912","10125","false","35565","false","h2054857117","true"
"1915","10125","false","35565","false","2z054857117","true"
"1917","10125","false","35565","false","054857117","true"
"1919","10125","false","35565","false","205485j7117","true"
"1924","10125","false","35565","false","205485717","true"
"1929","10126","false","36081","false","334670500x0","true"
"1930","10126","false","36081","false","3346705000***","true"
"1931","10126","false","36081","false","m3346705000","true"
"1935","10126","false","36081","false","33g46705000","true"
"1936","10126","false","36081","false","3346x705000","true"
"1937","10126","false","36081","false","33467050h00","true"
"1938","10126","false","36081","false","346705000","true"
"1939","10126","false","36081","false","33x46705000","true"
"1943","10126","false","36081","false","334x6705000","true"
"1944","10126","false","36081","false","3h346705000","true"
"1948","10126","false","36081","false","3346e705000","true"
"1949","10126","false","36081","false","334670t5000","true"
"1963","10128","false","36545","false","251249021","true"
"1967","10128","false","36545","false","512469021","true"
"1969","10128","false","36545","false","512469021","true"
"1970","10128","false","36545","false","251246902g1","true"
"1971","10128","false","36545","false","25124690i21","true"
"1972","10128","false","36545","false","251f2469021","true"
"1974","10128","false","36545","false","512469021","true"
"1980","10129","false","36507","false","251937j5521","true"
"1981","10129","false","36507","false","219375521","true"
"1984","10129","false","36507","false","519375521","true"
"1987","10129","false","36507","false","259375521","true"
"1991","10129","false","36507","false","25c19375521","true"
"1995","10129","false","36507","false","251937552i1","true"
"2005","10130","false","35125","false","0253383301","true"
"2007","10130","false","35125","false","20533n83301","true"
"2009","10130","false","35125","false","20533y83301","true"
"2021","10130","false","35125","false","2e053383301","true"
"2022","10130","false","35125","false","2053383k301","true"
"2023","10130","false","35125","false","203383301","true"
"2024","10130","false","35125","false","20533833w01","true"
"2081","10138","false","36925","false","205j3925263","true"
"2083","10138","false","36925","false","20i53925263","true"
"2091","10138","false","36925","false","205392o5263","true"
"2096","10138","false","36925","false","205325263","true"
"2097","10138","false","36925","false","205392526c3","true"
"2106","10139","false","35209","false","20587710i00","true"
"2110","10139","false","35209","false","h2058771000","true"
"2112","10139","false","35209","false","205871000","true"
"2119","10139","false","35209","false","205877x1000","true"
"2120","10139","false","35209","false","0258771000","true"
"2121","10139","false","35209","false","205771000","true"
"2123","10139","false","35209","false","2n058771000","true"
"2151","10145","false","35476","false","205334500","true"
"2156","10145","false","35476","false","205334500","true"
"2158","10145","false","35476","false","2s053334500","true"
"2161","10145","false","35476","false","0253334500","true"
"2163","10145","false","35476","false","2053334500***","true"
"2164","10145","false","35476","false","203334500","true"
"2167","10145","false","35476","false","205333400","true"
"2169","10145","false","35476","false","2053j334500","true"
"2170","10145","false","35476","false","2053334500***","true"
"2174","10145","false","35476","false","203334500","true"
"2185","10146","false","36265","false","257824538","true"
"2186","10146","false","36265","false","256824538","true"
"2187","10146","false","36265","false","256c7824538","true"
"2188","10146","false","36265","false","256724538","true"
"2190","10146","false","36265","false","267824538","true"
"2191","10146","false","36265","false","256782458","true"
"2192","10146","false","36265","false","256724538","true"
"2194","10146","false","36265","false","2567y824538","true"
"2197","10146","false","36265","false","256782438","true"
"2209","10148","false","36401","false","251578248k0","true"
"2210","10148","false","36401","false","251578280","true"
"2215","10148","false","36401","false","215782480","true"
"2217","10148","false","36401","false","515782480","true"
"2218","10148","false","36401","false","2n515782480","true"
"2219","10148","false","36401","false","251578240","true"
"2223","10148","false","36401","false","25157824y80","true"
"2224","10148","false","36401","false","515782480","true"
"2234","10149","false","36117","false","3342448330***","true"
"2236","10149","false","36117","false","332448330","true"
"2250","01014F","true","35233","false","2059334515","false"
"2251","01014F","true","35233","false","2059334515","false"
"2252","01014F","true","35233","false","2059334515","false"
"2253","01014F","true","35233","false","2059334515","false"
"2254","01014F","true","35233","false","2059334515","false"
"2255","01014F","true","35233","false","2059334515","false"
"2257","01014F","true","35233","false","2059334515","false"
"2264","01014F","true","35233","false","2059334515","false"
"2265","01014F","true","35233","false","2059334515","false"
"2268","01014F","true","35233","false","2059334515","false"
"2270","01014F","true","35233","false","2059334515","false"
"2272","01014F","true","35233","false","2059334515","false"
"2274","01014F","true","35233","false","2059334515","false"
"2279","10150","false","36037","false","334382s2200","true"
"2282","10150","false","36037","false","3343822200***","true"
"2285","10150","false","36037","false","334322200","true"
"2286","10150","false","36037","false","3343822200***","true"
"2291","10150","false","36037","false","333822200","true"
"2294","10150","false","36037","false","3343l822200","true"
"2296","10150","false","36037","false","334382220","true"
"2298","10150","false","36037","false","33i43822200","true"
"2299","10150","false","36037","false","3343n822200","true"
"2303","10152","false","36693","false","251665236","true"
"2305","10152","false","36693","false","251660526","true"
"2306","10152","false","36693","false","2516w605236","true"
"2308","10152","false","36693","false","2516605236***","true"
"2311","10152","false","36693","false","251h6605236","true"
"2312","10152","false","36693","false","251660523z6","true"
"2316","10152","false","36693","false","251660523q6","true"
"2319","10152","false","36693","false","516605236","true"
"2321","10152","false","36693","false","251605236","true"
"2324","10152","false","36693","false","251605236","true"
"2334","10157","false","35661","false","256386161","true"
"2340","10157","false","35661","false","25w63861601","true"
"2341","10157","false","35661","false","25638616v01","true"
"2343","10157","false","35661","false","256386161","true"
"2345","10157","false","35661","false","563861601","true"
"2348","10157","false","35661","false","2563s861601","true"
"2349","10157","false","35661","false","25638n61601","true"
"2355","10158","false","35653","false","256321611","true"
"2358","10158","false","35653","false","256t3321611","true"
"2360","10158","false","35653","false","256321611","true"
"2363","10158","false","35653","false","256332161c1","true"
"2364","10158","false","35653","false","256321611","true"
"2365","10158","false","35653","false","2563321611***","true"
"2366","10158","false","35653","false","563321611","true"
"2368","10158","false","35653","false","256332161h1","true"
"2370","10158","false","35653","false","25633216o11","true"
"2373","10164","false","35150","false","262495000","true"
"2377","10164","false","35150","false","262495000","true"
"2416","10168","false","36867","false","347323456","true"
"2418","10168","false","36867","false","334732345n6","true"
"2419","10168","false","36867","false","337323456","true"
"2423","10168","false","36867","false","334732456","true"
"2426","10168","false","36867","false","3o347323456","true"
"2427","10168","false","36867","false","334732356","true"
"2433","10169","false","36502","false","513682500","true"
"2435","10169","false","36502","false","513682500","true"
"2436","10169","false","36502","false","251g3682500","true"
"2441","10169","false","36502","false","25136825g00","true"
"2443","10169","false","36502","false","s2513682500","true"
"2446","10169","false","36502","false","2513682j500","true"
"2447","10169","false","36502","false","253682500","true"
"2450","10169","false","36502","false","251368200","true"
"2451","10169","false","36502","false","25136g82500","true"
"2452","10169","false","36502","false","251368250x0","true"
"2453","10169","false","36502","false","253682500","true"
"2456","01019F","true","36109","false","3342604100","false"
"2462","01019F","true","36109","false","334260410","true"
"2465","01019F","true","36109","false","3342604100","false"
"2467","01019F","true","36109","false","342604100","true"
"2468","01019F","true","36109","false","342604100","true"
"2469","01019F","true","36109","false","3342604100","false"
"2472","01019F","true","36109","false","334260400","true"
"2474","01019F","true","36109","false","334260o4100","true"
"2476","01019F","true","36109","false","334260410","true"
"2477","01019F","true","36109","false","3432604100","false"
"2480","01021F","true","35404","false","2055542000","false"
"2485","01021F","true","35404","false","2055542000***","true"
"2487","01021F","true","35404","false","2055542i000","true"
"2488","01021F","true","35404","false","2055542000","false"
"2489","01021F","true","35404","false","2055542000","false"
"2490","01021F","true","35404","false","205554200","true"
"2492","01021F","true","35404","false","2055542000","false"
"2494","01021F","true","35404","false","20555420r00","true"
"2495","01021F","true","35404","false","0255542000","true"
"2497","01021F","true","35404","false","205554200","true"
"2499","01021F","true","35404","false","205542000","true"
"2504","01021F","true","35404","false","2055540200","false"
"2509","11300","false","36518","false","251847223","true"
"2511","11300","false","36518","false","2518t472223","true"
"2514","11300","false","36518","false","518472223","true"
"2515","11300","false","36518","false","y2518472223","true"
"2527","11300","false","36518","false","25184722i23","true"
"2528","11300","false","36518","false","p2518472223","true"
"2539","11302","false","35582","false","256c3569532","true"
"2544","11302","false","35582","false","256369532","true"
"2549","11302","false","35582","false","256p3569532","true"
"2561","11303","false","36274","false","348634111","true"
"2562","11303","false","36274","false","334863411","true"
"2563","11303","false","36274","false","334863411","true"
"2573","11303","false","36274","false","3348634p111","true"
"2576","11303","false","36274","false","334863411","true"
"2577","11303","false","36274","false","334i8634111","true"
"2952","30006","false","36049","false","520327461","true"
"2958","30006","false","35233","false","520327546z1","true"
"2959","30006","false","35957","false","523275461","true"
"2965","30006","false","36302","false","520375461","true"
"3037","30043","false","36302","false","52g04584641","true"
"3038","30043","false","36302","false","5204584g641","true"
"3039","30043","false","35957","false","520458441","true"
"3104","10001","false","35660","false","501745704","true"
"3106","10007","false","35660","false","017457004","true"
"3108","41313","false","35233","false","50174z57004","true"
"3110","41313","false","36302","false","50174570u04","true"
"3112","41313","false","36302","false","501747004","true"
"3113","41313","false","36302","false","501745h7004","true"
"3114","41313","false","35660","false","0517457004","true"
"3120","41313","false","35957","false","5017457u004","true"
"3121","41313","false","36302","false","501757004","true"
"3133","50025","false","35660","false","695436737","true"
"3254","10008","false","35660","false","203816453","true"
"3263","30016","false","35660","false","520386453","true"
